交差点番号,管理者名,交差点名,地先名,緯度,経度,路線名
6644020474,網走市,,網走市港町３−３,44.019416607 ,144.285534756 ,"[{'RosenName': '市町村道 網走市674号線 商港第２埠頭線', 'KitenNodeNo': '6644020475', 'SyutenNodeNo': '6644020447'}]"
6644020475,網走市,,網走市港町３−３,44.019708224 ,144.285122273 ,"[{'RosenName': '市町村道 網走市674号線 商港第２埠頭線', 'KitenNodeNo': '6644020448', 'SyutenNodeNo': '6644020474'}]"
664402F002,網走市,北６条東１丁目,網走市北６条東１丁目６−１,44.027677426 ,144.266456755 ,"[{'RosenName': '市町村道 網走市201号線 北６条通東線', 'KitenNodeNo': '6644020390', 'SyutenNodeNo': ''}]"
664402F003,網走市,,網走市北５条東２丁目,44.026906675 ,144.266140169 ,"[{'RosenName': '市町村道 網走市200号線 北５条通東線', 'KitenNodeNo': '6644020391', 'SyutenNodeNo': ''}]"
664402F004,網走市,,網走市北４条東２丁目,44.026560903 ,144.266669311 ,"[{'RosenName': '市町村道 網走市308号線 北４条通東線', 'KitenNodeNo': '664402F005', 'SyutenNodeNo': ''}]"
6644010076,網走市,,網走市大曲一丁目１,44.013748987 ,144.239281000 ,"[{'RosenName': '市町村道 網走市117号線 山下通線', 'KitenNodeNo': '6644010059', 'SyutenNodeNo': '6644020097'}, {'RosenName': '市町村道 網走市97131号線 （１９８）新町西線', 'KitenNodeNo': '', 'SyutenNodeNo': '6644010093'}]"
6644100048,網走市,,北見市常呂町字東浜,44.105653232 ,144.086421950 ,"[{'RosenName': '市町村道 網走市97146号線 （００２）能取環状線', 'KitenNodeNo': '', 'SyutenNodeNo': '6644100050'}]"
6644100050,網走市,,北見市常呂町字東浜,44.110048623 ,144.089021414 ,"[{'RosenName': '市町村道 網走市97146号線 （００２）能取環状線', 'KitenNodeNo': '6644100048', 'SyutenNodeNo': ''}, {'RosenName': '市町村道 網走市97146号線 複線（1） （００２）能取環状線', 'KitenNodeNo': '', 'SyutenNodeNo': '6644100069'}]"
6240430040,木古内町,,木古内町字木古内１８２,41.680484406 ,140.433246299 ,"[{'RosenName': '市町村道 木古内町97109号線 複線（1） ９７１０９号複線１', 'KitenNodeNo': '6240430043', 'SyutenNodeNo': ''}, {'RosenName': '市町村道 木古内町42号線 ４２号線', 'KitenNodeNo': '6240430059', 'SyutenNodeNo': ''}]"
6240430059,木古内町,,木古内町木古内町木古内,41.676355684 ,140.431496687 ,"[{'RosenName': '市町村道 木古内町155号線 １５５号線', 'KitenNodeNo': '6240430036', 'SyutenNodeNo': ''}, {'RosenName': '市町村道 木古内町42号線 ４２号線', 'KitenNodeNo': '', 'SyutenNodeNo': '6240430040'}]"
6240430064,木古内町,,木古内町字本町５３２,41.678226401 ,140.435042093 ,"[{'RosenName': '市町村道 木古内町97106号線 ９７１０６号', 'KitenNodeNo': '6240430010', 'SyutenNodeNo': ''}]"
624043F001,木古内町,,木古内町木古内町泉沢,41.701987931 ,140.496339333 ,"[{'RosenName': '市町村道 木古内町11号線 １１号線', 'KitenNodeNo': '6240440016', 'SyutenNodeNo': ''}, {'RosenName': '市町村道 木古内町142号線 １４２号線', 'KitenNodeNo': '', 'SyutenNodeNo': '6240440019'}]"
6240440019,木古内町,,木古内町木古内町大釜谷,41.725540934 ,140.550437242 ,"[{'RosenName': '市町村道 木古内町142号線 １４２号線', 'KitenNodeNo': '624043F001', 'SyutenNodeNo': ''}]"
6240430043,木古内町,,木古内町字木古内１７２,41.679772058 ,140.435379476 ,"[{'RosenName': '市町村道 木古内町97109号線 複線（1） ９７１０９号複線１', 'KitenNodeNo': '', 'SyutenNodeNo': '6240430040'}, {'RosenName': '市町村道 木古内町97109号線 複線（3） ９７１０９号複線３', 'KitenNodeNo': '', 'SyutenNodeNo': '6240430083'}]"
6643210017,紋別市,,紋別市上渚滑町奥東,44.234432989 ,143.245319416 ,"[{'RosenName': '市町村道 紋別市803号線 和訓辺奥東線', 'KitenNodeNo': '6643220004', 'SyutenNodeNo': '6643210016'}]"
6643220011,紋別市,,紋別市上渚滑町四丁目,44.244369780 ,143.259871571 ,"[{'RosenName': '市町村道 紋別市97103号線 複線（6） 上渚滑宇野通り線', 'KitenNodeNo': '6643220013', 'SyutenNodeNo': ''}, {'RosenName': '市町村道 紋別市97103号線 複線（7） 上渚滑宇野通り線', 'KitenNodeNo': '', 'SyutenNodeNo': '6643220028'}]"
6643220013,紋別市,,紋別市上渚滑町四丁目,44.243553282 ,143.261858943 ,"[{'RosenName': '市町村道 紋別市97103号線 複線（6） 上渚滑宇野通り線', 'KitenNodeNo': '', 'SyutenNodeNo': '6643220011'}, {'RosenName': '市町村道 紋別市97103号線 複線（4） 渚滑山手線', 'KitenNodeNo': '6643220012', 'SyutenNodeNo': ''}, {'RosenName': '市町村道 紋別市97103号線 複線（9） 上渚滑山手線', 'KitenNodeNo': '', 'SyutenNodeNo': '6643220029'}, {'RosenName': '市町村道 紋別市97103号線 複線（10） 上渚滑宇野通り線', 'KitenNodeNo': '6643220030', 'SyutenNodeNo': ''}]"
6643220028,紋別市,,紋別市上渚滑町四丁目,44.244927997 ,143.258504993 ,"[{'RosenName': '市町村道 紋別市97103号線 複線（12） 上渚滑宇野通り線', 'KitenNodeNo': '', 'SyutenNodeNo': '6643220008'}, {'RosenName': '市町村道 紋別市97103号線 複線（7） 上渚滑宇野通り線', 'KitenNodeNo': '6643220011', 'SyutenNodeNo': ''}]"
6643220029,紋別市,,紋別市上渚滑町六丁目,44.247107019 ,143.262000357 ,"[{'RosenName': '市町村道 紋別市97103号線 複線（9） 上渚滑山手線', 'KitenNodeNo': '6643220013', 'SyutenNodeNo': ''}]"
6643220030,紋別市,,紋別市上渚滑町四丁目,44.243361657 ,143.262371409 ,"[{'RosenName': '市町村道 紋別市97103号線 複線（10） 上渚滑宇野通り線', 'KitenNodeNo': '', 'SyutenNodeNo': '6643220013'}, {'RosenName': '市町村道 紋別市97103号線 複線（11） 上渚滑宇野通り線', 'KitenNodeNo': '6643220034', 'SyutenNodeNo': ''}]"
6643220033,紋別市,,紋別市上渚滑町五丁目,44.245873947 ,143.265179314 ,"[{'RosenName': '市町村道 紋別市97103号線 複線（15） 上渚滑東１号線', 'KitenNodeNo': '6643220034', 'SyutenNodeNo': ''}]"
6643220034,紋別市,,紋別市上渚滑町十一丁目,44.242911751 ,143.263488003 ,"[{'RosenName': '市町村道 紋別市97103号線 複線（11） 上渚滑宇野通り線', 'KitenNodeNo': '', 'SyutenNodeNo': '6643220030'}, {'RosenName': '市町村道 紋別市97103号線 複線（15） 上渚滑東１号線', 'KitenNodeNo': '', 'SyutenNodeNo': '6643220033'}]"
6643240004,紋別市,,紋別市沼の上,44.235871405 ,143.515211148 ,"[{'RosenName': '市町村道 紋別市97106号線 複線（6） 小向沼の上線', 'KitenNodeNo': '', 'SyutenNodeNo': '6643240103'}, {'RosenName': '市町村道 紋別市97106号線 複線（1） 沼の上志文線', 'KitenNodeNo': '6643240111', 'SyutenNodeNo': ''}]"
6643240100,紋別市,,紋別市沼の上,44.239212707 ,143.516469139 ,"[{'RosenName': '市町村道 紋別市97106号線 複線（19） 沼の上８号線', 'KitenNodeNo': '', 'SyutenNodeNo': '6643240099'}, {'RosenName': '市町村道 紋別市97106号線 複線（16） 沼の上８号線', 'KitenNodeNo': '6643240102', 'SyutenNodeNo': ''}]"
6643240102,紋別市,,紋別市沼の上,44.238916900 ,143.516173353 ,"[{'RosenName': '市町村道 紋別市97106号線 複線（16） 沼の上８号線', 'KitenNodeNo': '', 'SyutenNodeNo': '6643240100'}, {'RosenName': '市町村道 紋別市97106号線 複線（13） 沼の上８号線', 'KitenNodeNo': '6643240103', 'SyutenNodeNo': ''}]"
6643240103,紋別市,,紋別市沼の上,44.236371283 ,143.513477940 ,"[{'RosenName': '市町村道 紋別市97106号線 複線（6） 小向沼の上線', 'KitenNodeNo': '6643240004', 'SyutenNodeNo': ''}, {'RosenName': '市町村道 紋別市97106号線 複線（13） 沼の上８号線', 'KitenNodeNo': '', 'SyutenNodeNo': '6643240102'}]"
6643240111,紋別市,,紋別市沼の上,44.218610360 ,143.496530699 ,"[{'RosenName': '市町村道 紋別市97106号線 複線（1） 沼の上志文線', 'KitenNodeNo': '', 'SyutenNodeNo': '6643240004'}]"
6643320025,紋別市,,紋別市新生１００,44.326979149 ,143.340446057 ,"[{'RosenName': '市町村道 紋別市97107号線 複線（119） 温根内第２号線', 'KitenNodeNo': '', 'SyutenNodeNo': '6643320026'}, {'RosenName': '市町村道 紋別市97107号線 複線（120） 温根内第２号線', 'KitenNodeNo': '6643320074', 'SyutenNodeNo': ''}]"
6643320037,紋別市,,紋別市大山町二丁目４,44.335315931 ,143.349123858 ,"[{'RosenName': '市町村道 紋別市97107号線 複線（33） 軌道跡線', 'KitenNodeNo': '6643320027', 'SyutenNodeNo': ''}, {'RosenName': '市町村道 紋別市97107号線 複線（35） 軌道跡線', 'KitenNodeNo': '', 'SyutenNodeNo': '6643420502'}]"
6643320074,紋別市,,紋別市新生９６,44.326629125 ,143.338537923 ,"[{'RosenName': '市町村道 紋別市97107号線 複線（131） 温根内第２号線', 'KitenNodeNo': '6643320024', 'SyutenNodeNo': ''}, {'RosenName': '市町村道 紋別市97107号線 複線（120） 温根内第２号線', 'KitenNodeNo': '', 'SyutenNodeNo': '6643320025'}]"
6643320089,紋別市,,紋別市南が丘町七丁目４８,44.334466688 ,143.367780528 ,"[{'RosenName': '市町村道 紋別市436号線 ４３６号線', 'KitenNodeNo': '6643420406', 'SyutenNodeNo': '6643330078'}, {'RosenName': '市町村道 紋別市97113号線 新港６号線', 'KitenNodeNo': '', 'SyutenNodeNo': '6643420488'}]"
6643320092,紋別市,,紋別市新生,44.326608765 ,143.352011682 ,"[{'RosenName': '市町村道 紋別市626号線 ６２６号線', 'KitenNodeNo': '6643320111', 'SyutenNodeNo': ''}]"
664332F001,紋別市,,紋別市新生,44.323329276 ,143.331305481 ,"[{'RosenName': '市町村道 紋別市97112号線 下渚滑山手１号線', 'KitenNodeNo': '6643320071', 'SyutenNodeNo': '6643320072'}]"
6643330012,紋別市,,紋別市小向,44.278126497 ,143.451143340 ,"[{'RosenName': '国道239号線', 'KitenNodeNo': '664323F001', 'SyutenNodeNo': '6643330010'}, {'RosenName': '市町村道 紋別市97107号線 複線（5） 小向１３線', 'KitenNodeNo': '6643330071', 'SyutenNodeNo': ''}]"
6643330071,紋別市,,紋別市小向,44.269802256 ,143.443765416 ,"[{'RosenName': '市町村道 紋別市97107号線 複線（5） 小向１３線', 'KitenNodeNo': '', 'SyutenNodeNo': '6643330012'}]"
6643330078,紋別市,,紋別市海洋公園,44.332442050 ,143.371059530 ,"[{'RosenName': '市町村道 紋別市436号線 ４３６号線', 'KitenNodeNo': '6643320089', 'SyutenNodeNo': ''}, {'RosenName': '市町村道 紋別市577号線 ５７７号線', 'KitenNodeNo': '', 'SyutenNodeNo': '6643330023'}]"
6643340005,紋別市,,紋別市沼の上,44.258006750 ,143.530904038 ,"[{'RosenName': '市町村道 紋別市683号線 シブノツナイ線', 'KitenNodeNo': '6643240003', 'SyutenNodeNo': ''}]"
6643420010,紋別市,,紋別市渚滑町川向１１番地,44.371472147 ,143.295988807 ,"[{'RosenName': '市町村道 紋別市504号線 渚滑５線', 'KitenNodeNo': '', 'SyutenNodeNo': '6643420012'}]"
6643420019,紋別市,,紋別市花園町,44.352863338 ,143.336373843 ,"[{'RosenName': '市町村道 紋別市6号線 渚滑３線', 'KitenNodeNo': '6643420015', 'SyutenNodeNo': ''}]"
6643420021,紋別市,,紋別市落石町３丁目８番地,44.363608006 ,143.340676883 ,"[{'RosenName': '市町村道 紋別市4号線 山の上線', 'KitenNodeNo': '6643420030', 'SyutenNodeNo': '6643420385'}, {'RosenName': '市町村道 紋別市8号線 南４号線', 'KitenNodeNo': '6643420035', 'SyutenNodeNo': '6643420351'}]"
6643420022,紋別市,,紋別市緑町５丁目１２番地,44.347818294 ,143.341290398 ,"[{'RosenName': '市町村道 紋別市3号線 北１３線', 'KitenNodeNo': '6643420029', 'SyutenNodeNo': '6643420108'}]"
6643420027,紋別市,,紋別市緑町４丁目２６番地,44.342698253 ,143.346019476 ,"[{'RosenName': '市町村道 紋別市5号線 新市街基線通線', 'KitenNodeNo': '6643420029', 'SyutenNodeNo': '6643420180'}, {'RosenName': '市町村道 紋別市12号線 北１２線', 'KitenNodeNo': '6643420047', 'SyutenNodeNo': ''}]"
6643420029,紋別市,,紋別市緑町４丁目９番地１,44.347655990 ,143.346323279 ,"[{'RosenName': '市町村道 紋別市3号線 北１３線', 'KitenNodeNo': '6643420577', 'SyutenNodeNo': '6643420022'}, {'RosenName': '市町村道 紋別市5号線 新市街基線通線', 'KitenNodeNo': '6643420034', 'SyutenNodeNo': '6643420027'}]"
6643420030,紋別市,,紋別市落石町３丁目１番２,44.360646077 ,143.346639034 ,"[{'RosenName': '市町村道 紋別市4号線 山の上線', 'KitenNodeNo': '6643420053', 'SyutenNodeNo': '6643420021'}, {'RosenName': '市町村道 紋別市9号線 ゆうやけ通り線', 'KitenNodeNo': '6643420046', 'SyutenNodeNo': '6643420354'}]"
6643420031,紋別市,,紋別市大山町一丁目７,44.337653096 ,143.347702997 ,"[{'RosenName': '市町村道 紋別市13号線 北１１線', 'KitenNodeNo': '6643420041', 'SyutenNodeNo': '6643420180'}, {'RosenName': '市町村道 紋別市97107号線 複線（38） 軌道跡線', 'KitenNodeNo': '6643420499', 'SyutenNodeNo': ''}]"
6643420034,紋別市,,紋別市花園町２丁目２８番地,44.350655681 ,143.348002087 ,"[{'RosenName': '市町村道 紋別市5号線 新市街基線通線', 'KitenNodeNo': '6643420053', 'SyutenNodeNo': '6643420029'}, {'RosenName': '市町村道 紋別市61号線 ６丁目線', 'KitenNodeNo': '6643420050', 'SyutenNodeNo': ''}]"
6643420050,紋別市,,紋別市幸町六丁目４,44.349314349 ,143.352864229 ,"[{'RosenName': '市町村道 紋別市61号線 ６丁目線', 'KitenNodeNo': '6643420058', 'SyutenNodeNo': '6643420034'}, {'RosenName': '市町村道 紋別市97107号線 複線（163） 山手線', 'KitenNodeNo': '6643420275', 'SyutenNodeNo': ''}]"
6643420051,紋別市,,紋別市幸町八丁目３,44.347456241 ,143.352806027 ,"[{'RosenName': '市町村道 紋別市3号線 北１３線', 'KitenNodeNo': '6643420059', 'SyutenNodeNo': '6643420577'}, {'RosenName': '市町村道 紋別市97107号線 複線（164） 山手線', 'KitenNodeNo': '', 'SyutenNodeNo': '6643420275'}]"
6643420053,紋別市,,紋別市幸町２丁目２６番地,44.357238402 ,143.353521964 ,"[{'RosenName': '市町村道 紋別市4号線 山の上線', 'KitenNodeNo': '6643420061', 'SyutenNodeNo': '6643420030'}, {'RosenName': '市町村道 紋別市5号線 新市街基線通線', 'KitenNodeNo': '', 'SyutenNodeNo': '6643420034'}]"
6643420061,紋別市,,紋別市幸町２丁目１５番地,44.356521883 ,143.355238521 ,"[{'RosenName': '市町村道 紋別市4号線 山の上線', 'KitenNodeNo': '6643420070', 'SyutenNodeNo': '6643420053'}, {'RosenName': '市町村道 紋別市11号線 山手線', 'KitenNodeNo': '6643420067', 'SyutenNodeNo': ''}]"
6643420071,紋別市,,紋別市南が丘町５丁目１８番地,44.342315324 ,143.356251892 ,"[{'RosenName': '市町村道 紋別市12号線 北１２線', 'KitenNodeNo': '', 'SyutenNodeNo': '6643420047'}]"
6643420075,紋別市,,紋別市港町６丁目５番地６,44.349751960 ,143.357572099 ,"[{'RosenName': '市町村道 紋別市79号線 港町第１１号線', 'KitenNodeNo': '6643420065', 'SyutenNodeNo': '6643420321'}, {'RosenName': '市町村道 紋別市75号線 港町第７号線', 'KitenNodeNo': '6643420077', 'SyutenNodeNo': '6643420308'}]"
6643420077,紋別市,,紋別市港町７丁目,44.348593778 ,143.357842986 ,"[{'RosenName': '市町村道 紋別市80号線 ８０号線', 'KitenNodeNo': '6643420068', 'SyutenNodeNo': '6643420322'}, {'RosenName': '市町村道 紋別市75号線 港町第７号線', 'KitenNodeNo': '6643420320', 'SyutenNodeNo': '6643420075'}]"
6643420081,紋別市,,紋別市港町８丁目,44.347035649 ,143.358230556 ,"[{'RosenName': '市町村道 紋別市82号線 港町第１３号線', 'KitenNodeNo': '6643420316', 'SyutenNodeNo': '6643420327'}]"
6643420083,紋別市,,紋別市新港町２丁目,44.343548618 ,143.359447347 ,"[{'RosenName': '市町村道 紋別市436号線 ４３６号線', 'KitenNodeNo': '6643420465', 'SyutenNodeNo': '6643420084'}, {'RosenName': '市町村道 紋別市440号線 新港１号線', 'KitenNodeNo': '', 'SyutenNodeNo': '6643420336'}]"
6643420084,紋別市,,紋別市新港町２丁目,44.342398784 ,143.360168192 ,"[{'RosenName': '市町村道 紋別市437号線 新港２号線', 'KitenNodeNo': '6643420078', 'SyutenNodeNo': '6643420091'}, {'RosenName': '市町村道 紋別市436号線 ４３６号線', 'KitenNodeNo': '6643420083', 'SyutenNodeNo': '6643420406'}]"
6643420086,紋別市,,紋別市新港町２丁目,44.345540077 ,143.360488782 ,"[{'RosenName': '市町村道 紋別市441号線 新港南１号線', 'KitenNodeNo': '6643420089', 'SyutenNodeNo': ''}, {'RosenName': '市町村道 紋別市439号線 新港町第２号線', 'KitenNodeNo': '6643420335', 'SyutenNodeNo': ''}]"
6643420089,紋別市,,紋別市新港町２丁目,44.344252767 ,143.361392953 ,"[{'RosenName': '市町村道 紋別市441号線 新港南１号線', 'KitenNodeNo': '6643420091', 'SyutenNodeNo': '6643420086'}, {'RosenName': '市町村道 紋別市440号線 新港１号線', 'KitenNodeNo': '6643420336', 'SyutenNodeNo': '6643420092'}]"
6643420091,紋別市,,紋別市新港町２丁目,44.343136265 ,143.362201288 ,"[{'RosenName': '市町村道 紋別市437号線 新港２号線', 'KitenNodeNo': '6643420084', 'SyutenNodeNo': '6643420343'}, {'RosenName': '市町村道 紋別市441号線 新港南１号線', 'KitenNodeNo': '', 'SyutenNodeNo': '6643420089'}]"
